OBJECTID,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNC,EXCEPTRSND,SEVERITYCO,SEVERITYDE,COLLISIONT,PERSONCOUN,PEDCOUNT,PEDCYLCOUN,VEHCOUNT,INJURIES,SERIOUSINJ,FATALITIES,INCDATE,INCDTTM,JUNCTIONTY,SDOT_COLCO,SDOT_COLDE,INATTENTIO,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTG,SDOTCOLNUM,SPEEDING,ST_COLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKK,HITPARKEDC,geometry,near_str_index,min_length,weather_group,date,time,hour,dayofweek,weekday,rushhour,weather_group2
66177,79691,79691,2895867,Matched,Intersection,30988.0,60TH AVE SW AND SW ADMIRAL WAY,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2008-06-30T00:00:00.000Z,6/30/2008 3:23:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8182002.0,,45.0,Vehicle - Pedalcyclist,28783,0,N,POINT (1251414.303774253 214050.2962072492),547.0,0.0,Clear or Partly Cloudy,2008-06-30,15:23:00,15.0,0,1,1.0,Clear or Partly Cloudy
66182,79560,79560,2905505,Matched,Block,,ALASKAN WAY BETWEEN VINE ST AND CLAY ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2008-05-14T00:00:00.000Z,5/14/2008 5:30:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,Y,8135004.0,,45.0,Vehicle - Pedalcyclist,20771,0,N,POINT (1265591.06423676 227627.3577251434),21288.0,5.0245207272725325e-09,Overcast,2008-05-14,17:30:00,17.0,2,1,1.0,Clear or Partly Cloudy
66194,79554,79554,3277178,Matched,Intersection,23943.0,24TH AVE NW AND NW 65TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-07-21T00:00:00.000Z,7/21/2008 7:10:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8203001.0,,45.0,Vehicle - Pedalcyclist,2255,0,N,POINT (1257543.986724526 250431.6320524961),200.0,0.0,Clear or Partly Cloudy,2008-07-21,19:10:00,19.0,0,1,1.0,Clear or Partly Cloudy
66201,79424,79424,2615022,Matched,Intersection,29160.0,SUMMIT AVE AND E DENNY WAY,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-11-15T00:00:00.000Z,11/15/2008 7:26:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,8320030.0,,45.0,Vehicle - Pedalcyclist,35189,0,N,POINT (1272482.360115826 229172.0925747305),1074.0,0.0,Clear or Partly Cloudy,2008-11-15,19:26:00,19.0,5,0,1.0,Clear or Partly Cloudy
66377,81169,81169,2804999,Matched,Block,,WESTLAKE AVE N BETWEEN NEWELL ST AND NICKERSON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-05-22T00:00:00.000Z,5/22/2008 8:30:00 AM,Driveway Junction,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,0,Raining,Wet,Daylight,Y,8143038.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1267244.354094461 238957.8695447445),13817.0,1.4373915771824937e-06,Raining,2008-05-22,08:30:00,8.0,3,1,1.0,Raining
66382,81172,81172,C711074,Matched,Block,,FREMONT AVE N BETWEEN N 36TH ST AND N 38TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-09-10T00:00:00.000Z,9/10/2008 5:00:00 PM,Mid-Block (not related to intersection),56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,0,Clear or Partly Cloudy,Dry,Daylight,,8254038.0,,45.0,Vehicle - Pedalcyclist,8358,0,N,POINT (1266647.413421839 241526.9393073767),15191.0,7.447914690328972e-09,Clear or Partly Cloudy,2008-09-10,17:00:00,17.0,2,1,1.0,Clear or Partly Cloudy
66384,81031,81031,2804011,Matched,Intersection,30732.0,22ND AVE AND E YESLER WAY,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-10-22T00:00:00.000Z,10/22/2008 5:56:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Dry,Dark - Street Lights On,Y,8296002.0,,45.0,Vehicle - Pedalcyclist,10048,0,N,POINT (1277678.22623314 222936.1837043464),10456.0,0.0,Overcast,2008-10-22,05:56:00,5.0,2,1,0.0,Clear or Partly Cloudy
66394,81027,81027,2905226,Matched,Intersection,24426.0,15TH AVE NE AND NE 75TH ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2008-05-05T00:00:00.000Z,5/5/2008,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dusk,Y,8126002.0,,45.0,Vehicle - Pedalcyclist,27762,0,N,POINT (1276191.318327621 252653.5057187676),1475.0,0.0,Clear or Partly Cloudy,2008-05-05,00:00:00,,0,1,,Clear or Partly Cloudy
66475,80774,80774,2896804,Matched,Block,,BEACH DR SW BETWEEN 64TH AVE SW AND 63RD AVE SW,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-06-30T00:00:00.000Z,6/30/2008 7:30:00 AM,Driveway Junction,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8182005.0,,45.0,Vehicle - Pedalcyclist,3987,0,N,POINT (1250247.332957044 212948.6681741178),11898.0,9.573286683253247e-06,Clear or Partly Cloudy,2008-06-30,07:30:00,7.0,0,1,1.0,Clear or Partly Cloudy
66517,81184,81184,2616168,Matched,Intersection,28993.0,BROADWAY E AND E ROY E ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-02-28T00:00:00.000Z,2/28/2008 7:09:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8059011.0,,45.0,Vehicle - Pedalcyclist,0,522274,N,POINT (1273611.807540983 231544.1028171629),6211.0,0.0,Clear or Partly Cloudy,2008-02-28,07:09:00,7.0,3,1,1.0,Clear or Partly Cloudy
66568,81584,81584,2899214,Matched,Intersection,30444.0,DEARBORN OFF RP AND S DEARBORN ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2008-10-22T00:00:00.000Z,10/22/2008 1:54:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8296004.0,,45.0,Vehicle - Pedalcyclist,0,525652,N,POINT (1273287.891764641 220890.7895262539),7667.0,0.0,Clear or Partly Cloudy,2008-10-22,13:54:00,13.0,2,1,0.0,Clear or Partly Cloudy
66657,81189,81189,3284051,Matched,Intersection,24297.0,AURORA AVE N AND N 77TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-09-03T00:00:00.000Z,9/3/2008,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,0,Clear or Partly Cloudy,Dry,Daylight,,8247014.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1268221.185583457 253436.5359915793),3342.0,0.0,Clear or Partly Cloudy,2008-09-03,00:00:00,,2,1,,Clear or Partly Cloudy
66664,81453,81453,2906552,Matched,Intersection,29750.0,14TH AVE AND E PIKE ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-01-02T00:00:00.000Z,1/2/2008,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,8002003.0,,45.0,Vehicle - Pedalcyclist,11896,0,N,POINT (1275179.35186258 227527.3153570443),64.0,0.0,Clear or Partly Cloudy,2008-01-02,00:00:00,,2,1,,Clear or Partly Cloudy
66702,82380,82380,2798647,Matched,Intersection,31949.0,49TH AVE SW AND SW SPOKANE ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-11-27T00:00:00.000Z,11/27/2008 12:40:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,0,Clear or Partly Cloudy,Dry,Daylight,,8332016.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1255011.333921924 212592.8270217478),4740.0,0.0,Clear or Partly Cloudy,2008-11-27,12:40:00,12.0,3,1,0.0,Clear or Partly Cloudy
66771,81330,81330,2897844,Matched,Intersection,29739.0,11TH AVE AND E PINE ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-03-21T00:00:00.000Z,3/21/2008 10:06:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8081002.0,,45.0,Vehicle - Pedalcyclist,10420,0,N,POINT (1274216.837429598 227958.9433894902),28.0,0.0,Clear or Partly Cloudy,2008-03-21,10:06:00,10.0,4,1,0.0,Clear or Partly Cloudy
66833,81462,81462,2881008,Matched,Block,,EAST GREEN LAKE WAY N BETWEEN GREEN LAKE WAY N AND WEST GREEN LAKE WAY N,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-08-16T00:00:00.000Z,8/16/2008 5:00:00 PM,Mid-Block (but intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8229049.0,,45.0,Vehicle - Pedalcyclist,8784,0,N,POINT (1269215.550704479 247688.0406256914),21990.0,2.2393194371558488e-05,Clear or Partly Cloudy,2008-08-16,17:00:00,17.0,5,0,1.0,Clear or Partly Cloudy
66873,80935,80935,2899085,Matched,Block,,S JACKSON ST BETWEEN 14TH AVE S AND 16TH AVE S,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-08-25T00:00:00.000Z,8/25/2008 3:45:00 PM,Driveway Junction,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Raining,Wet,Daylight,Y,8238007.0,,45.0,Vehicle - Pedalcyclist,11014,0,N,POINT (1275411.86482282 222085.1415274739),1804.0,2.9791262764691712e-05,Raining,2008-08-25,15:45:00,15.0,0,1,1.0,Raining
66879,81060,81060,2899567,Matched,Intersection,29862.0,BELLEVUE AVE AND E PINE ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-10-24T00:00:00.000Z,10/24/2008 11:28:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,Y,8298005.0,,45.0,Vehicle - Pedalcyclist,10342,0,N,POINT (1272084.808499411 227986.9833255112),633.0,0.0,Clear or Partly Cloudy,2008-10-24,11:28:00,11.0,4,1,0.0,Clear or Partly Cloudy
69115,83331,83331,3277362,Matched,Intersection,25418.0,8TH AVE NW AND NW 56TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-06-30T00:00:00.000Z,6/30/2008 8:53:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,Y,8182008.0,,45.0,Vehicle - Pedalcyclist,2426,0,N,POINT (1262769.165609866 247948.7807219476),1580.0,0.0,Clear or Partly Cloudy,2008-06-30,08:53:00,8.0,0,1,1.0,Clear or Partly Cloudy
69119,83188,83188,2908613,Matched,Block,,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-07-19T00:00:00.000Z,7/19/2008 7:04:00 PM,Mid-Block (but intersection related),21,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",Y,0,Unknown,Unknown,Daylight,,8201032.0,,45.0,Vehicle - Pedalcyclist,31226,0,N,POINT (1273726.678581089 227540.1029410511),6915.0,7.450292674380054e-09,,2008-07-19,19:04:00,19.0,5,0,1.0,
69126,83329,83329,2624105,Matched,Intersection,27244.0,LATONA AVE NE AND NE PACIFIC ST,,,1,Property Damage Only Collision,Cycles,3,0,1,1,0,0,0,2008-06-30T00:00:00.000Z,6/30/2008 7:11:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,8182019.0,,45.0,Vehicle - Pedalcyclist,0,576113,N,POINT (1272637.023795977 242449.5139003247),7415.0,0.0,Clear or Partly Cloudy,2008-06-30,07:11:00,7.0,0,1,1.0,Clear or Partly Cloudy
69168,83464,83464,2899393,Matched,Block,,E UNION ST BETWEEN 27TH AVE AND M L KING JR WAY,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-09-19T00:00:00.000Z,9/19/2008 3:59:00 PM,Mid-Block (not related to intersection),56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,0,Clear or Partly Cloudy,Dry,Daylight,,8263005.0,,45.0,Vehicle - Pedalcyclist,9486,0,N,POINT (1279455.714106962 227013.5168285221),15462.0,7.549854411711671e-09,Clear or Partly Cloudy,2008-09-19,15:59:00,15.0,4,1,1.0,Clear or Partly Cloudy
69237,84784,84784,C704839,Matched,Intersection,28237.0,10TH AVE E AND E LYNN ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-05-29T00:00:00.000Z,5/29/2008 11:45:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,8150027.0,,45.0,Vehicle - Pedalcyclist,6101,0,N,POINT (1273918.633013293 236827.4961025715),22.0,0.0,Clear or Partly Cloudy,2008-05-29,23:45:00,23.0,3,1,0.0,Clear or Partly Cloudy
69274,83467,83467,2614999,Matched,Block,,S JACKSON ST BETWEEN 14TH AVE S AND 16TH AVE S,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-09-14T00:00:00.000Z,9/14/2008 3:16:00 PM,Driveway Junction,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8258006.0,,45.0,Vehicle - Pedalcyclist,11014,0,N,POINT (1275411.86482282 222085.1415274739),1804.0,2.9791262764691712e-05,Clear or Partly Cloudy,2008-09-14,15:16:00,15.0,6,0,1.0,Clear or Partly Cloudy
69375,82946,82946,3277984,Matched,Intersection,25949.0,25TH AVE NE AND NE BLAKELEY ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-08-30T00:00:00.000Z,8/30/2008 11:50:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,8243028.0,,45.0,Vehicle - Pedalcyclist,0,521604,N,POINT (1278900.484922394 246480.058544457),210.0,0.0,Clear or Partly Cloudy,2008-08-30,11:50:00,11.0,5,0,0.0,Clear or Partly Cloudy
69397,83479,83479,C712479,Matched,Block,,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-11-12T00:00:00.000Z,11/12/2008 5:40:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Wet,Dark - Street Lights On,,8317068.0,,45.0,Vehicle - Pedalcyclist,12047,0,N,POINT (1270194.225905478 223963.2776573896),15133.0,1.1472702889980625e-05,Overcast,2008-11-12,17:40:00,17.0,2,1,1.0,Clear or Partly Cloudy
69426,83871,83871,2907180,Matched,Block,,QUEEN ANNE AVE N BETWEEN ALOHA ST AND WARD ST,,,2b,Serious Injury Collision,Cycles,1,0,1,0,1,1,0,2008-08-11T00:00:00.000Z,8/11/2008 7:14:00 AM,Mid-Block (not related to intersection),69,PEDALCYCLIST OVERTURNED IN ROAD,,0,Clear or Partly Cloudy,Dry,Daylight,,8224002.0,,45.0,Vehicle - Pedalcyclist,30638,0,N,POINT (1264805.848747954 232658.2347863019),8888.0,7.643841688498156e-09,Clear or Partly Cloudy,2008-08-11,07:14:00,7.0,0,1,1.0,Clear or Partly Cloudy
69535,83216,83216,2882614,Matched,Block,,E OLIVE WAY BETWEEN SUMMIT AVE E AND E JOHN ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-06-20T00:00:00.000Z,6/20/2008 12:52:00 PM,Driveway Junction,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,Y,8172002.0,,45.0,Vehicle - Pedalcyclist,23263,0,N,POINT (1272600.543667942 229456.8583350182),9852.0,8.518760906156732e-06,Clear or Partly Cloudy,2008-06-20,12:52:00,12.0,4,1,0.0,Clear or Partly Cloudy
69540,84019,84019,2899351,Matched,Intersection,30411.0,BOREN AVE AND E YESLER WAY,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2008-08-05T00:00:00.000Z,8/5/2008,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,,8218003.0,,45.0,Vehicle - Pedalcyclist,9991,0,N,POINT (1274204.361781582 223012.3293684125),3394.0,0.0,Clear or Partly Cloudy,2008-08-05,00:00:00,,1,1,,Clear or Partly Cloudy
69559,84150,84150,3278025,Matched,Intersection,27184.0,EASTERN AVE N AND N 45TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-11-15T00:00:00.000Z,11/15/2008 12:00:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,0,Clear or Partly Cloudy,Dry,Daylight,,8320032.0,,45.0,Vehicle - Pedalcyclist,6530,0,N,POINT (1271878.001203194 244826.3482067585),9056.0,0.0,Clear or Partly Cloudy,2008-11-15,12:00:00,12.0,5,0,0.0,Clear or Partly Cloudy
69737,84817,84817,C704187,Matched,Intersection,28744.0,WESTLAKE AVE N AND VALLEY ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-05-12T00:00:00.000Z,5/12/2008 12:15:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Unknown,Dry,Daylight,,8133036.0,,45.0,Vehicle - Pedalcyclist,0,523904,N,POINT (1269242.945584506 231901.4393935204),3828.0,0.0,,2008-05-12,12:15:00,12.0,0,1,0.0,
69776,83099,83099,2900043,Matched,Block,,DENNY WAY BETWEEN FAIRVIEW AVE AND MINOR AVE,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-07-11T00:00:00.000Z,7/11/2008 9:30:00 AM,Mid-Block (but intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8193003.0,,45.0,Vehicle - Pedalcyclist,23526,0,N,POINT (1270377.868849665 229223.3230387866),20562.0,7.448393488203636e-09,Clear or Partly Cloudy,2008-07-11,09:30:00,9.0,4,1,1.0,Clear or Partly Cloudy
69795,82966,82966,2899279,Matched,Block,,BELMONT AVE E BETWEEN SUMMIT N AVE E AND BELLEVUE PL E,,,2,Injury Collision,Cycles,1,0,1,0,1,0,0,2008-08-01T00:00:00.000Z,8/1/2008,Mid-Block (not related to intersection),69,PEDALCYCLIST OVERTURNED IN ROAD,,0,Overcast,Wet,Dark - Street Lights On,,8214048.0,Y,45.0,Vehicle - Pedalcyclist,36176,0,N,POINT (1272421.117491752 232261.4954578876),17876.0,9.545873636820624e-06,Overcast,2008-08-01,00:00:00,,4,1,,Clear or Partly Cloudy
69860,84433,84433,3282537,Matched,Block,,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,,,2,Injury Collision,Cycles,4,0,1,1,1,0,0,2008-10-02T00:00:00.000Z,10/2/2008,Mid-Block (not related to intersection),56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,0,Overcast,Wet,Daylight,Y,8276023.0,,45.0,Vehicle - Pedalcyclist,9972,0,N,POINT (1271771.700019091 223065.5889524668),11206.0,1.6689366911817768e-05,Overcast,2008-10-02,00:00:00,,3,1,,Clear or Partly Cloudy
69927,83906,83906,3280341,Matched,Intersection,27900.0,15TH AVE W AND GILMAN UPPER DR W,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-10-16T00:00:00.000Z,10/16/2008 1:55:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Overcast,Wet,Daylight,,8290003.0,,45.0,Vehicle - Pedalcyclist,16095,0,N,POINT (1260114.230311155 238338.4357521087),746.0,0.0,Overcast,2008-10-16,13:55:00,13.0,3,1,0.0,Clear or Partly Cloudy
69950,83648,83648,2899014,Matched,Block,,12TH AVE BETWEEN E REMINGTON CT AND E JEFFERSON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-09-08T00:00:00.000Z,9/8/2008,Driveway Junction,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8252001.0,,45.0,Vehicle - Pedalcyclist,10614,0,N,POINT (1274490.98603788 224535.4521859735),2320.0,7.449163053530303e-09,Clear or Partly Cloudy,2008-09-08,00:00:00,,0,1,,Clear or Partly Cloudy
69970,84441,84441,3274426,Matched,Intersection,30513.0,7TH AVE S AND S JACKSON ST,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2008-09-17T00:00:00.000Z,9/17/2008 10:02:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8261001.0,,45.0,Vehicle - Pedalcyclist,24453,0,N,POINT (1272724.717620075 222126.4531435072),559.0,0.0,Clear or Partly Cloudy,2008-09-17,10:02:00,10.0,2,1,0.0,Clear or Partly Cloudy
69975,84046,84046,3286428,Matched,Intersection,29876.0,BELMONT AVE AND E PIKE ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-08-05T00:00:00.000Z,8/5/2008,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8218004.0,,45.0,Vehicle - Pedalcyclist,31166,0,N,POINT (1272655.434292004 227565.9575330764),635.0,0.0,Clear or Partly Cloudy,2008-08-05,00:00:00,,1,1,,Clear or Partly Cloudy
69982,84440,84440,3279641,Matched,Block,,SEWARD PARK AVE S BETWEEN S KENYON ST AND S BUDD CT,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-09-20T00:00:00.000Z,9/20/2008 6:20:00 AM,Mid-Block (not related to intersection),23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",,0,Raining,Wet,Dark - Street Lights On,Y,8264001.0,,45.0,Vehicle - Pedalcyclist,37676,0,N,POINT (1286424.597698092 196880.4920936674),6667.0,2.1598422191330855e-05,Raining,2008-09-20,06:20:00,6.0,5,0,0.0,Raining
70012,84698,84698,3276780,Matched,Intersection,24485.0,15TH AVE NE AND NE 68TH N ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-09-19T00:00:00.000Z,9/19/2008 3:45:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,Y,8263002.0,,45.0,Vehicle - Pedalcyclist,29109,0,N,POINT (1276181.661495611 250827.5862289071),1455.0,0.0,Overcast,2008-09-19,15:45:00,15.0,4,1,1.0,Clear or Partly Cloudy
70106,84449,84449,2906882,Matched,Intersection,28642.0,QUEEN ANNE AVE N AND REPUBLICAN ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-01-18T00:00:00.000Z,1/18/2008 1:00:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Unknown,,8018003.0,,45.0,Vehicle - Pedalcyclist,0,523532,N,POINT (1264765.902891919 231070.5437766761),903.0,0.0,Clear or Partly Cloudy,2008-01-18,01:00:00,1.0,4,1,0.0,Clear or Partly Cloudy
70201,83531,83531,2805491,Matched,Intersection,29632.0,ALASKAN WAY AND SPRING ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-05-28T00:00:00.000Z,5/28/2008 6:09:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,8149002.0,,45.0,Vehicle - Pedalcyclist,0,523596,N,POINT (1268978.35166423 224132.6800895631),3766.0,0.0,Clear or Partly Cloudy,2008-05-28,18:09:00,18.0,2,1,1.0,Clear or Partly Cloudy
70233,84319,84319,2882452,Matched,Block,,E MADISON ST BETWEEN 28TH AVE E AND 29TH W AVE E,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2008-05-08T00:00:00.000Z,5/8/2008,Mid-Block (but intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,0,Clear or Partly Cloudy,Dry,Dusk,,8129004.0,,45.0,Vehicle - Pedalcyclist,34609,0,N,POINT (1279781.067579299 230939.4231365323),16159.0,1.0534625056287564e-08,Clear or Partly Cloudy,2008-05-08,00:00:00,,3,1,,Clear or Partly Cloudy
70274,83001,83001,2908430,Matched,Intersection,29592.0,2ND AVE AND PIKE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2008-03-23T00:00:00.000Z,3/23/2008 8:10:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Raining,Wet,Daylight,,8083027.0,,45.0,Vehicle - Pedalcyclist,0,523691,N,POINT (1269058.773296311 225881.3874193579),135.0,0.0,Raining,2008-03-23,08:10:00,8.0,6,0,1.0,Raining
70410,84595,84595,2906100,Matched,Intersection,28237.0,10TH AVE E AND E LYNN ST,,,2b,Serious Injury Collision,Cycles,3,0,2,1,2,2,0,2008-07-02T00:00:00.000Z,7/2/2008,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,8184007.0,,45.0,Vehicle - Pedalcyclist,6101,0,N,POINT (1273918.633013293 236827.4961025715),22.0,0.0,Clear or Partly Cloudy,2008-07-02,00:00:00,,2,1,,Clear or Partly Cloudy
